Date,fiscal_year,fiscal_quarter,season,week_of_year,marketing_channel,spend,has_promo,promo_events
2023-09-24,2023,Q3,Fall/Winter,38,Outdoor Media,10611.19,False,
2023-09-24,2023,Q3,Fall/Winter,38,Radio,12260.08,False,
2023-09-24,2023,Q3,Fall/Winter,38,Influencer,11627.27,False,
2023-10-01,2023,Q4,Fall/Winter,39,TV,48867.02,False,
2023-10-01,2023,Q4,Fall/Winter,39,Paid Search,57859.14,False,
2023-10-01,2023,Q4,Fall/Winter,39,Paid Social,14082.24,False,
2023-10-01,2023,Q4,Fall/Winter,39,Display,13649.64,False,
2023-10-01,2023,Q4,Fall/Winter,39,Email,10347.16,False,
2023-10-01,2023,Q4,Fall/Winter,39,Direct Mail,12854.54,False,
2023-10-01,2023,Q4,Fall/Winter,39,Catalog,14953.85,False,
2023-10-01,2023,Q4,Fall/Winter,39,Outdoor Media,13880.06,False,
2023-10-01,2023,Q4,Fall/Winter,39,Radio,14725.65,False,
2023-10-01,2023,Q4,Fall/Winter,39,Influencer,11626.93,False,
2023-10-08,2023,Q4,Fall/Winter,40,TV,58359.14,False,
2023-10-08,2023,Q4,Fall/Winter,40,Paid Search,48417.64,False,
2023-10-08,2023,Q4,Fall/Winter,40,Paid Social,14518.19,False,
2023-10-08,2023,Q4,Fall/Winter,40,Display,13275.28,False,
2023-10-08,2023,Q4,Fall/Winter,40,Email,10618.73,False,
2023-10-08,2023,Q4,Fall/Winter,40,Direct Mail,14077.07,False,
2023-10-08,2023,Q4,Fall/Winter,40,Catalog,12840.22,False,
2023-10-08,2023,Q4,Fall/Winter,40,Outdoor Media,11613.68,False,
2023-10-08,2023,Q4,Fall/Winter,40,Radio,10763.26,False,
2023-10-08,2023,Q4,Fall/Winter,40,Influencer,14288.44,False,
2023-10-15,2023,Q4,Fall/Winter,41,TV,48619.67,False,
2023-10-15,2023,Q4,Fall/Winter,41,Paid Search,56718.29,False,
2023-10-15,2023,Q4,Fall/Winter,41,Paid Social,11274.54,False,
2023-10-15,2023,Q4,Fall/Winter,41,Display,11400.4,False,
2023-10-15,2023,Q4,Fall/Winter,41,Email,13558.12,False,
2023-10-15,2023,Q4,Fall/Winter,41,Direct Mail,13661.4,False,
2023-10-15,2023,Q4,Fall/Winter,41,Catalog,12092.79,False,
2023-10-15,2023,Q4,Fall/Winter,41,Outdoor Media,12748.22,False,
2023-10-15,2023,Q4,Fall/Winter,41,Radio,13752.9,False,
2023-10-15,2023,Q4,Fall/Winter,41,Influencer,12298.86,False,
2023-10-22,2023,Q4,Fall/Winter,42,TV,43264.69,False,
2023-10-22,2023,Q4,Fall/Winter,42,Paid Search,58550.0,False,
2023-10-22,2023,Q4,Fall/Winter,42,Paid Social,10632.17,False,
2023-10-22,2023,Q4,Fall/Winter,42,Display,12276.65,False,
2023-10-22,2023,Q4,Fall/Winter,42,Email,10972.53,False,
2023-10-22,2023,Q4,Fall/Winter,42,Direct Mail,11839.47,False,
2023-10-22,2023,Q4,Fall/Winter,42,Catalog,11172.5,False,
2023-10-22,2023,Q4,Fall/Winter,42,Outdoor Media,13748.98,False,
2023-10-22,2023,Q4,Fall/Winter,42,Radio,14823.82,False,
2023-10-22,2023,Q4,Fall/Winter,42,Influencer,14823.0,False,
2023-10-29,2023,Q4,Fall/Winter,43,TV,50331.06,False,
2023-10-29,2023,Q4,Fall/Winter,43,Paid Search,40721.85,False,
2023-10-29,2023,Q4,Fall/Winter,43,Paid Social,13002.49,False,
2023-10-29,2023,Q4,Fall/Winter,43,Display,12825.54,False,
2023-10-29,2023,Q4,Fall/Winter,43,Email,12378.57,False,
2023-10-29,2023,Q4,Fall/Winter,43,Direct Mail,14845.58,False,
2023-10-29,2023,Q4,Fall/Winter,43,Catalog,10988.81,False,
2023-10-29,2023,Q4,Fall/Winter,43,Outdoor Media,10577.6,False,
2023-10-29,2023,Q4,Fall/Winter,43,Radio,14639.74,False,
2023-10-29,2023,Q4,Fall/Winter,43,Influencer,13171.27,False,
2023-11-05,2023,Q4,Fall/Winter,44,TV,51322.03,False,
2023-11-05,2023,Q4,Fall/Winter,44,Paid Search,47456.95,False,
2023-11-05,2023,Q4,Fall/Winter,44,Paid Social,11407.56,False,
2023-11-05,2023,Q4,Fall/Winter,44,Display,13266.43,False,
2023-11-05,2023,Q4,Fall/Winter,44,Email,10561.81,False,
2023-11-05,2023,Q4,Fall/Winter,44,Direct Mail,12129.66,False,
2023-11-05,2023,Q4,Fall/Winter,44,Catalog,12819.23,False,
2023-11-05,2023,Q4,Fall/Winter,44,Outdoor Media,12273.71,False,
2023-11-05,2023,Q4,Fall/Winter,44,Radio,12462.19,False,
2023-11-05,2023,Q4,Fall/Winter,44,Influencer,11888.01,False,
2023-11-12,2023,Q4,Fall/Winter,45,TV,53143.2,False,
2023-11-12,2023,Q4,Fall/Winter,45,Paid Search,55464.09,False,
2023-11-12,2023,Q4,Fall/Winter,45,Paid Social,11224.87,False,
2023-11-12,2023,Q4,Fall/Winter,45,Display,14978.04,False,
2023-11-12,2023,Q4,Fall/Winter,45,Email,10000.28,False,
2023-11-12,2023,Q4,Fall/Winter,45,Direct Mail,10543.97,False,
2023-11-12,2023,Q4,Fall/Winter,45,Catalog,12357.91,False,
2023-11-12,2023,Q4,Fall/Winter,45,Outdoor Media,11994.25,False,
2023-11-12,2023,Q4,Fall/Winter,45,Radio,10042.0,False,
2023-11-12,2023,Q4,Fall/Winter,45,Influencer,10475.38,False,
2023-11-19,2023,Q4,Fall/Winter,46,TV,100983.84,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Paid Search,97919.89,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Paid Social,26186.41,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Display,21833.74,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Email,22697.04,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Direct Mail,23276.16,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Catalog,25926.84,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Outdoor Media,23582.28,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Radio,21510.46,True,Black Friday
2023-11-19,2023,Q4,Fall/Winter,46,Influencer,27933.8,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,TV,81803.61,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Paid Search,92387.75,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Paid Social,22675.33,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Display,27593.1,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Email,21235.54,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Direct Mail,20852.68,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Catalog,28547.5,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Outdoor Media,24157.1,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Radio,26274.66,True,Black Friday
2023-11-26,2023,Q4,Fall/Winter,47,Influencer,23644.15,True,Black Friday
2023-12-03,2023,Q4,Fall/Winter,48,TV,49198.14,False,
2023-12-03,2023,Q4,Fall/Winter,48,Paid Search,49238.2,False,
2023-12-03,2023,Q4,Fall/Winter,48,Paid Social,14736.33,False,
2023-12-03,2023,Q4,Fall/Winter,48,Display,14153.35,False,
2023-12-03,2023,Q4,Fall/Winter,48,Email,10003.51,False,
2023-12-03,2023,Q4,Fall/Winter,48,Direct Mail,14538.97,False,
2023-12-03,2023,Q4,Fall/Winter,48,Catalog,12751.68,False,
2023-12-03,2023,Q4,Fall/Winter,48,Outdoor Media,11034.74,False,
2023-12-03,2023,Q4,Fall/Winter,48,Radio,13534.63,False,
2023-12-03,2023,Q4,Fall/Winter,48,Influencer,12677.02,False,
2023-12-10,2023,Q4,Fall/Winter,49,TV,44569.41,False,
2023-12-10,2023,Q4,Fall/Winter,49,Paid Search,48657.36,False,
2023-12-10,2023,Q4,Fall/Winter,49,Paid Social,14697.44,False,
2023-12-10,2023,Q4,Fall/Winter,49,Display,11849.44,False,
2023-12-10,2023,Q4,Fall/Winter,49,Email,13808.61,False,
2023-12-10,2023,Q4,Fall/Winter,49,Direct Mail,14162.52,False,
2023-12-10,2023,Q4,Fall/Winter,49,Catalog,10910.42,False,
2023-12-10,2023,Q4,Fall/Winter,49,Outdoor Media,10026.01,False,
2023-12-10,2023,Q4,Fall/Winter,49,Radio,11295.63,False,
2023-12-10,2023,Q4,Fall/Winter,49,Influencer,11983.66,False,
2023-12-17,2023,Q4,Fall/Winter,50,TV,47348.89,False,
2023-12-17,2023,Q4,Fall/Winter,50,Paid Search,50014.17,False,
2023-12-17,2023,Q4,Fall/Winter,50,Paid Social,11533.13,False,
2023-12-17,2023,Q4,Fall/Winter,50,Display,13994.99,False,
2023-12-17,2023,Q4,Fall/Winter,50,Email,14707.18,False,
2023-12-17,2023,Q4,Fall/Winter,50,Direct Mail,11465.17,False,
2023-12-17,2023,Q4,Fall/Winter,50,Catalog,13516.42,False,
2023-12-17,2023,Q4,Fall/Winter,50,Outdoor Media,13049.03,False,
2023-12-17,2023,Q4,Fall/Winter,50,Radio,13422.86,False,
2023-12-17,2023,Q4,Fall/Winter,50,Influencer,11216.59,False,
2023-12-24,2023,Q4,Fall/Winter,51,TV,88749.48,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Paid Search,108173.81,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Paid Social,28474.7,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Display,23598.77,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Email,26337.5,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Direct Mail,27987.25,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Catalog,29259.71,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Outdoor Media,21453.49,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Radio,22070.38,True,Holiday Clearance
2023-12-24,2023,Q4,Fall/Winter,51,Influencer,24766.26,True,Holiday Clearance
2023-12-31,2023,Q4,Fall/Winter,52,TV,110113.34,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Paid Search,101530.17,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Paid Social,21989.2,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Display,20989.6,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Email,27169.69,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Direct Mail,24940.71,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Catalog,26025.51,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Outdoor Media,20883.07,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Radio,20627.41,True,Winter Clearance
2023-12-31,2023,Q4,Fall/Winter,52,Influencer,28229.93,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,TV,115409.95,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Paid Search,103381.13,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Paid Social,29091.4,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Display,26777.14,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Email,25620.46,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Direct Mail,22470.3,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Catalog,26776.37,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Outdoor Media,27215.56,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Radio,20906.97,True,Winter Clearance
2024-01-07,2024,Q1,Spring/Summer,1,Influencer,24238.06,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,TV,112138.59,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Paid Search,81416.82,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Paid Social,21616.68,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Display,26468.9,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Email,29243.24,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Direct Mail,23575.83,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Catalog,25746.72,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Outdoor Media,28624.76,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Radio,24743.32,True,Winter Clearance
2024-01-14,2024,Q1,Spring/Summer,2,Influencer,29496.85,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,TV,102619.81,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Paid Search,102430.04,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Paid Social,27433.54,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Display,21896.32,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Email,28976.76,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Direct Mail,28095.38,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Catalog,26648.43,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Outdoor Media,24844.8,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Radio,20070.52,True,Winter Clearance
2024-01-21,2024,Q1,Spring/Summer,3,Influencer,27865.27,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,TV,98327.54,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Paid Search,101520.69,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Paid Social,27087.46,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Display,26418.98,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Email,25035.96,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Direct Mail,20655.73,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Catalog,23274.61,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Outdoor Media,26851.73,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Radio,29461.88,True,Winter Clearance
2024-01-28,2024,Q1,Spring/Summer,4,Influencer,21372.02,True,Winter Clearance
2024-02-04,2024,Q1,Spring/Summer,5,TV,43286.58,False,
2024-02-04,2024,Q1,Spring/Summer,5,Paid Search,47314.59,False,
2024-02-04,2024,Q1,Spring/Summer,5,Paid Social,10789.96,False,
2024-02-04,2024,Q1,Spring/Summer,5,Display,10343.51,False,
2024-02-04,2024,Q1,Spring/Summer,5,Email,13190.44,False,
2024-02-04,2024,Q1,Spring/Summer,5,Direct Mail,12956.24,False,
2024-02-04,2024,Q1,Spring/Summer,5,Catalog,10811.73,False,
2024-02-04,2024,Q1,Spring/Summer,5,Outdoor Media,10328.46,False,
2024-02-04,2024,Q1,Spring/Summer,5,Radio,10693.99,False,
2024-02-04,2024,Q1,Spring/Summer,5,Influencer,10758.61,False,
2024-02-11,2024,Q1,Spring/Summer,6,TV,41346.22,False,
2024-02-11,2024,Q1,Spring/Summer,6,Paid Search,50556.99,False,
2024-02-11,2024,Q1,Spring/Summer,6,Paid Social,10633.09,False,
2024-02-11,2024,Q1,Spring/Summer,6,Display,13158.74,False,
2024-02-11,2024,Q1,Spring/Summer,6,Email,11427.13,False,
2024-02-11,2024,Q1,Spring/Summer,6,Direct Mail,13116.64,False,
2024-02-11,2024,Q1,Spring/Summer,6,Catalog,10485.72,False,
2024-02-11,2024,Q1,Spring/Summer,6,Outdoor Media,14100.56,False,
2024-02-11,2024,Q1,Spring/Summer,6,Radio,14771.63,False,
2024-02-11,2024,Q1,Spring/Summer,6,Influencer,13659.53,False,
2024-02-18,2024,Q1,Spring/Summer,7,TV,48074.38,False,
2024-02-18,2024,Q1,Spring/Summer,7,Paid Search,52368.38,False,
2024-02-18,2024,Q1,Spring/Summer,7,Paid Social,12502.61,False,
2024-02-18,2024,Q1,Spring/Summer,7,Display,14332.26,False,
2024-02-18,2024,Q1,Spring/Summer,7,Email,13100.68,False,
2024-02-18,2024,Q1,Spring/Summer,7,Direct Mail,11823.04,False,
2024-02-18,2024,Q1,Spring/Summer,7,Catalog,12824.18,False,
2024-02-18,2024,Q1,Spring/Summer,7,Outdoor Media,14441.9,False,
2024-02-18,2024,Q1,Spring/Summer,7,Radio,11505.04,False,
2024-02-18,2024,Q1,Spring/Summer,7,Influencer,13042.33,False,
2024-02-25,2024,Q1,Spring/Summer,8,TV,54073.95,False,
2024-02-25,2024,Q1,Spring/Summer,8,Paid Search,44347.06,False,
2024-02-25,2024,Q1,Spring/Summer,8,Paid Social,10152.45,False,
2024-02-25,2024,Q1,Spring/Summer,8,Display,14212.74,False,
2024-02-25,2024,Q1,Spring/Summer,8,Email,14061.84,False,
2024-02-25,2024,Q1,Spring/Summer,8,Direct Mail,14462.09,False,
2024-02-25,2024,Q1,Spring/Summer,8,Catalog,10604.0,False,
2024-02-25,2024,Q1,Spring/Summer,8,Outdoor Media,13316.85,False,
2024-02-25,2024,Q1,Spring/Summer,8,Radio,10946.41,False,
2024-02-25,2024,Q1,Spring/Summer,8,Influencer,14523.43,False,
2024-03-03,2024,Q1,Spring/Summer,9,TV,55396.74,False,
2024-03-03,2024,Q1,Spring/Summer,9,Paid Search,52513.76,False,
2024-03-03,2024,Q1,Spring/Summer,9,Paid Social,13977.85,False,
2024-03-03,2024,Q1,Spring/Summer,9,Display,14038.95,False,
2024-03-03,2024,Q1,Spring/Summer,9,Email,11717.96,False,
2024-03-03,2024,Q1,Spring/Summer,9,Direct Mail,14660.17,False,
2024-03-03,2024,Q1,Spring/Summer,9,Catalog,10870.02,False,
2024-03-03,2024,Q1,Spring/Summer,9,Outdoor Media,10571.47,False,
2024-03-03,2024,Q1,Spring/Summer,9,Radio,10799.65,False,
2024-03-03,2024,Q1,Spring/Summer,9,Influencer,14019.26,False,
2024-03-10,2024,Q1,Spring/Summer,10,TV,40828.35,False,
2024-03-10,2024,Q1,Spring/Summer,10,Paid Search,44349.81,False,
2024-03-10,2024,Q1,Spring/Summer,10,Paid Social,11107.9,False,
2024-03-10,2024,Q1,Spring/Summer,10,Display,11600.91,False,
2024-03-10,2024,Q1,Spring/Summer,10,Email,13480.71,False,
2024-03-10,2024,Q1,Spring/Summer,10,Direct Mail,14520.48,False,
2024-03-10,2024,Q1,Spring/Summer,10,Catalog,10142.62,False,
2024-03-10,2024,Q1,Spring/Summer,10,Outdoor Media,11012.16,False,
2024-03-10,2024,Q1,Spring/Summer,10,Radio,13754.69,False,
2024-03-10,2024,Q1,Spring/Summer,10,Influencer,11826.31,False,
2024-03-17,2024,Q1,Spring/Summer,11,TV,54182.07,False,
2024-03-17,2024,Q1,Spring/Summer,11,Paid Search,51593.93,False,
2024-03-17,2024,Q1,Spring/Summer,11,Paid Social,12452.04,False,
2024-03-17,2024,Q1,Spring/Summer,11,Display,12611.82,False,
2024-03-17,2024,Q1,Spring/Summer,11,Email,11131.85,False,
2024-03-17,2024,Q1,Spring/Summer,11,Direct Mail,11729.84,False,
2024-03-17,2024,Q1,Spring/Summer,11,Catalog,14465.7,False,
2024-03-17,2024,Q1,Spring/Summer,11,Outdoor Media,14381.98,False,
2024-03-17,2024,Q1,Spring/Summer,11,Radio,11382.22,False,
2024-03-17,2024,Q1,Spring/Summer,11,Influencer,12281.43,False,
2024-03-24,2024,Q1,Spring/Summer,12,TV,56027.56,False,
2024-03-24,2024,Q1,Spring/Summer,12,Paid Search,42659.36,False,
2024-03-24,2024,Q1,Spring/Summer,12,Paid Social,10516.06,False,
2024-03-24,2024,Q1,Spring/Summer,12,Display,14093.83,False,
2024-03-24,2024,Q1,Spring/Summer,12,Email,14117.17,False,
2024-03-24,2024,Q1,Spring/Summer,12,Direct Mail,11742.61,False,
2024-03-24,2024,Q1,Spring/Summer,12,Catalog,11191.87,False,
2024-03-24,2024,Q1,Spring/Summer,12,Outdoor Media,13334.6,False,
2024-03-24,2024,Q1,Spring/Summer,12,Radio,12748.53,False,
2024-03-24,2024,Q1,Spring/Summer,12,Influencer,11224.48,False,
2024-03-31,2024,Q1,Spring/Summer,13,TV,56043.91,False,
2024-03-31,2024,Q1,Spring/Summer,13,Paid Search,56346.59,False,
2024-03-31,2024,Q1,Spring/Summer,13,Paid Social,13957.26,False,
2024-03-31,2024,Q1,Spring/Summer,13,Display,13612.25,False,
2024-03-31,2024,Q1,Spring/Summer,13,Email,11220.41,False,
2024-03-31,2024,Q1,Spring/Summer,13,Direct Mail,13550.03,False,
2024-03-31,2024,Q1,Spring/Summer,13,Catalog,12339.4,False,
2024-03-31,2024,Q1,Spring/Summer,13,Outdoor Media,11765.82,False,
2024-03-31,2024,Q1,Spring/Summer,13,Radio,13264.65,False,
2024-03-31,2024,Q1,Spring/Summer,13,Influencer,11520.2,False,
2024-04-07,2024,Q2,Spring/Summer,14,TV,54601.33,False,
2024-04-07,2024,Q2,Spring/Summer,14,Paid Search,59416.24,False,
2024-04-07,2024,Q2,Spring/Summer,14,Paid Social,10037.64,False,
2024-04-07,2024,Q2,Spring/Summer,14,Display,11355.36,False,
2024-04-07,2024,Q2,Spring/Summer,14,Email,12202.92,False,
2024-04-07,2024,Q2,Spring/Summer,14,Direct Mail,13765.84,False,
2024-04-07,2024,Q2,Spring/Summer,14,Catalog,10639.16,False,
2024-04-07,2024,Q2,Spring/Summer,14,Outdoor Media,10144.52,False,
2024-04-07,2024,Q2,Spring/Summer,14,Radio,10185.5,False,
2024-04-07,2024,Q2,Spring/Summer,14,Influencer,11609.36,False,
2024-04-14,2024,Q2,Spring/Summer,15,TV,51235.41,False,
2024-04-14,2024,Q2,Spring/Summer,15,Paid Search,54364.81,False,
2024-04-14,2024,Q2,Spring/Summer,15,Paid Social,11114.19,False,
2024-04-14,2024,Q2,Spring/Summer,15,Display,13081.68,False,
2024-04-14,2024,Q2,Spring/Summer,15,Email,11940.26,False,
2024-04-14,2024,Q2,Spring/Summer,15,Direct Mail,12411.74,False,
2024-04-14,2024,Q2,Spring/Summer,15,Catalog,12805.0,False,
2024-04-14,2024,Q2,Spring/Summer,15,Outdoor Media,12587.2,False,
2024-04-14,2024,Q2,Spring/Summer,15,Radio,11411.85,False,
2024-04-14,2024,Q2,Spring/Summer,15,Influencer,14389.74,False,
2024-04-21,2024,Q2,Spring/Summer,16,TV,46003.46,False,
2024-04-21,2024,Q2,Spring/Summer,16,Paid Search,48429.53,False,
2024-04-21,2024,Q2,Spring/Summer,16,Paid Social,11728.13,False,
2024-04-21,2024,Q2,Spring/Summer,16,Display,12951.87,False,
2024-04-21,2024,Q2,Spring/Summer,16,Email,14593.49,False,
2024-04-21,2024,Q2,Spring/Summer,16,Direct Mail,11686.39,False,
2024-04-21,2024,Q2,Spring/Summer,16,Catalog,12893.18,False,
2024-04-21,2024,Q2,Spring/Summer,16,Outdoor Media,12285.35,False,
2024-04-21,2024,Q2,Spring/Summer,16,Radio,14693.26,False,
2024-04-21,2024,Q2,Spring/Summer,16,Influencer,13476.04,False,
2024-04-28,2024,Q2,Spring/Summer,17,TV,51853.6,False,
2024-04-28,2024,Q2,Spring/Summer,17,Paid Search,54400.4,False,
2024-04-28,2024,Q2,Spring/Summer,17,Paid Social,10027.2,False,
2024-04-28,2024,Q2,Spring/Summer,17,Display,13659.05,False,
2024-04-28,2024,Q2,Spring/Summer,17,Email,13085.53,False,
2024-04-28,2024,Q2,Spring/Summer,17,Direct Mail,12049.11,False,
2024-04-28,2024,Q2,Spring/Summer,17,Catalog,11779.02,False,
2024-04-28,2024,Q2,Spring/Summer,17,Outdoor Media,11018.7,False,
2024-04-28,2024,Q2,Spring/Summer,17,Radio,11469.39,False,
2024-04-28,2024,Q2,Spring/Summer,17,Influencer,14535.15,False,
2024-05-05,2024,Q2,Spring/Summer,18,TV,57064.38,False,
2024-05-05,2024,Q2,Spring/Summer,18,Paid Search,49558.8,False,
2024-05-05,2024,Q2,Spring/Summer,18,Paid Social,14519.13,False,
2024-05-05,2024,Q2,Spring/Summer,18,Display,12328.69,False,
2024-05-05,2024,Q2,Spring/Summer,18,Email,10418.92,False,
2024-05-05,2024,Q2,Spring/Summer,18,Direct Mail,13306.23,False,
2024-05-05,2024,Q2,Spring/Summer,18,Catalog,13866.6,False,
2024-05-05,2024,Q2,Spring/Summer,18,Outdoor Media,11582.57,False,
2024-05-05,2024,Q2,Spring/Summer,18,Radio,12805.56,False,
2024-05-05,2024,Q2,Spring/Summer,18,Influencer,14019.49,False,
2024-05-12,2024,Q2,Spring/Summer,19,TV,98297.55,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Paid Search,98404.67,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Paid Social,21921.06,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Display,22608.81,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Email,21127.0,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Direct Mail,21155.25,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Catalog,21324.17,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Outdoor Media,21058.1,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Radio,22537.27,True,Anniversary Sale
2024-05-12,2024,Q2,Spring/Summer,19,Influencer,26633.48,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,TV,80194.22,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Paid Search,113777.49,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Paid Social,29139.15,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Display,23613.41,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Email,25687.9,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Direct Mail,20632.38,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Catalog,21939.38,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Outdoor Media,22257.32,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Radio,26569.07,True,Anniversary Sale
2024-05-19,2024,Q2,Spring/Summer,20,Influencer,28025.59,True,Anniversary Sale
2024-05-26,2024,Q2,Spring/Summer,21,TV,98015.13,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Paid Search,86081.28,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Paid Social,29482.14,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Display,29411.33,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Email,22429.61,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Direct Mail,23725.21,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Catalog,27550.62,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Outdoor Media,24230.71,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Radio,29342.04,True,Memorial Day Sale
2024-05-26,2024,Q2,Spring/Summer,21,Influencer,25807.29,True,Memorial Day Sale
2024-06-02,2024,Q2,Spring/Summer,22,TV,48212.29,False,
2024-06-02,2024,Q2,Spring/Summer,22,Paid Search,55590.41,False,
