Date,fiscal_year,fiscal_quarter,season,week_of_year,division,department,net_sales,units,transactions,avg_unit_retail,gross_margin_dollars,gross_margin_pct,markdown_dollars,markdown_pct,has_promo,promo_depth,promo_events
2021-05-09,2021,Q2,Spring/Summer,18,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-05-09,2021,Q2,Spring/Summer,18,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-05-09,2021,Q2,Spring/Summer,18,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-05-16,2021,Q2,Spring/Summer,19,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Anniversary Sale
2021-05-16,2021,Q2,Spring/Summer,19,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Outdoor Equipment,Camping & Hiking,2531250.0,18750,13125,135.0,556875.0,0.22,632812.5,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Outdoor Equipment,Cycling,1312500.0,5000,3500,262.5,236250.0,0.18,328125.0,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Outdoor Equipment,Climbing,450000.0,5000,3500,90.0,108000.0,0.24,112500.0,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Outdoor Equipment,Water Sports,4218750.0,12500,8750,337.5,843750.0,0.2,1054687.5,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Outdoor Equipment,Snow Sports,300000.0,1000,700,300.0,60000.0,0.2,75000.0,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Apparel & Footwear,Mens Apparel,318750.0,5000,3500,63.75,95625.0,0.3,79687.5,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Apparel & Footwear,Womens Apparel,318750.0,5000,3500,63.75,102000.0,0.32,79687.5,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Apparel & Footwear,Footwear,525000.0,5000,3500,105.0,147000.0,0.28,131250.0,0.25,True,0.25,Anniversary Sale
2021-05-23,2021,Q2,Spring/Summer,20,Apparel & Footwear,Accessories,168750.0,5000,3500,33.75,59062.5,0.35,42187.5,0.25,True,0.25,Anniversary Sale
2021-05-30,2021,Q2,Spring/Summer,21,Outdoor Equipment,Camping & Hiking,2700000.0,18750,13125,144.0,702000.0,0.26,540000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Outdoor Equipment,Cycling,1400000.0,5000,3500,280.0,308000.0,0.22,280000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Outdoor Equipment,Climbing,480000.0,5000,3500,96.0,134400.0,0.28,96000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Outdoor Equipment,Water Sports,4500000.0,12500,8750,360.0,1080000.0,0.24,900000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Outdoor Equipment,Snow Sports,320000.0,1000,700,320.0,76800.0,0.24,64000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Apparel & Footwear,Mens Apparel,340000.0,5000,3500,68.0,115600.0,0.34,68000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Apparel & Footwear,Womens Apparel,340000.0,5000,3500,68.0,122400.0,0.36,68000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Apparel & Footwear,Footwear,560000.0,5000,3500,112.0,179200.0,0.32,112000.0,0.2,True,0.2,Memorial Day Sale
2021-05-30,2021,Q2,Spring/Summer,21,Apparel & Footwear,Accessories,180000.0,5000,3500,36.0,70200.0,0.39,36000.0,0.2,True,0.2,Memorial Day Sale
2021-06-06,2021,Q2,Spring/Summer,22,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-06-06,2021,Q2,Spring/Summer,22,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-06-13,2021,Q2,Spring/Summer,23,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-06-20,2021,Q2,Spring/Summer,24,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Outdoor Equipment,Camping & Hiking,1350000.0,7500,5250,180.0,567000.0,0.42,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Outdoor Equipment,Water Sports,2250000.0,5000,3500,450.0,900000.0,0.4,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Outdoor Equipment,Snow Sports,160000.0,400,280,400.0,64000.0,0.4,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-06-27,2021,Q2,Spring/Summer,25,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-07-04,2021,Q3,Fall/Winter,26,Outdoor Equipment,Camping & Hiking,1440000.0,10000,7000,144.0,374400.0,0.26,288000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Outdoor Equipment,Cycling,1400000.0,5000,3500,280.0,308000.0,0.22,280000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Outdoor Equipment,Climbing,480000.0,5000,3500,96.0,134400.0,0.28,96000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Outdoor Equipment,Water Sports,540000.0,1500,1050,360.0,129600.0,0.24,108000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Outdoor Equipment,Snow Sports,4800000.0,15000,10500,320.0,1152000.0,0.24,960000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Apparel & Footwear,Mens Apparel,340000.0,5000,3500,68.0,115600.0,0.34,68000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Apparel & Footwear,Womens Apparel,340000.0,5000,3500,68.0,122400.0,0.36,68000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Apparel & Footwear,Footwear,560000.0,5000,3500,112.0,179200.0,0.32,112000.0,0.2,True,0.2,Independence Day Sale
2021-07-04,2021,Q3,Fall/Winter,26,Apparel & Footwear,Accessories,180000.0,5000,3500,36.0,70200.0,0.39,36000.0,0.2,True,0.2,Independence Day Sale
2021-07-11,2021,Q3,Fall/Winter,27,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-07-11,2021,Q3,Fall/Winter,27,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-07-18,2021,Q3,Fall/Winter,28,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-07-25,2021,Q3,Fall/Winter,29,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-08-01,2021,Q3,Fall/Winter,30,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-08-08,2021,Q3,Fall/Winter,31,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-08-15,2021,Q3,Fall/Winter,32,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-08-22,2021,Q3,Fall/Winter,33,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Outdoor Equipment,Water Sports,270000.0,600,420,450.0,108000.0,0.4,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Outdoor Equipment,Snow Sports,2400000.0,6000,4200,400.0,960000.0,0.4,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Apparel & Footwear,Mens Apparel,170000.0,2000,1400,85.0,85000.0,0.5,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Apparel & Footwear,Womens Apparel,170000.0,2000,1400,85.0,88400.0,0.52,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Apparel & Footwear,Footwear,280000.0,2000,1400,140.0,134400.0,0.48,0.0,0.0,False,0.0,
2021-08-29,2021,Q3,Fall/Winter,34,Apparel & Footwear,Accessories,90000.0,2000,1400,45.0,49500.0,0.55,0.0,0.0,False,0.0,
2021-09-05,2021,Q3,Fall/Winter,35,Outdoor Equipment,Camping & Hiking,1440000.0,10000,7000,144.0,374400.0,0.26,288000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Outdoor Equipment,Cycling,1400000.0,5000,3500,280.0,308000.0,0.22,280000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Outdoor Equipment,Climbing,480000.0,5000,3500,96.0,134400.0,0.28,96000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Outdoor Equipment,Water Sports,540000.0,1500,1050,360.0,129600.0,0.24,108000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Outdoor Equipment,Snow Sports,4800000.0,15000,10500,320.0,1152000.0,0.24,960000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Apparel & Footwear,Mens Apparel,340000.0,5000,3500,68.0,115600.0,0.34,68000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Apparel & Footwear,Womens Apparel,340000.0,5000,3500,68.0,122400.0,0.36,68000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Apparel & Footwear,Footwear,560000.0,5000,3500,112.0,179200.0,0.32,112000.0,0.2,True,0.2,Labor Day Sale
2021-09-05,2021,Q3,Fall/Winter,35,Apparel & Footwear,Accessories,180000.0,5000,3500,36.0,70200.0,0.39,36000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Outdoor Equipment,Camping & Hiking,1440000.0,10000,7000,144.0,374400.0,0.26,288000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Outdoor Equipment,Cycling,1400000.0,5000,3500,280.0,308000.0,0.22,280000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Outdoor Equipment,Climbing,480000.0,5000,3500,96.0,134400.0,0.28,96000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Outdoor Equipment,Water Sports,540000.0,1500,1050,360.0,129600.0,0.24,108000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Outdoor Equipment,Snow Sports,4800000.0,15000,10500,320.0,1152000.0,0.24,960000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Apparel & Footwear,Mens Apparel,340000.0,5000,3500,68.0,115600.0,0.34,68000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Apparel & Footwear,Womens Apparel,340000.0,5000,3500,68.0,122400.0,0.36,68000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Apparel & Footwear,Footwear,560000.0,5000,3500,112.0,179200.0,0.32,112000.0,0.2,True,0.2,Labor Day Sale
2021-09-12,2021,Q3,Fall/Winter,36,Apparel & Footwear,Accessories,180000.0,5000,3500,36.0,70200.0,0.39,36000.0,0.2,True,0.2,Labor Day Sale
2021-09-19,2021,Q3,Fall/Winter,37,Outdoor Equipment,Camping & Hiking,720000.0,4000,2800,180.0,302400.0,0.42,0.0,0.0,False,0.0,
2021-09-19,2021,Q3,Fall/Winter,37,Outdoor Equipment,Cycling,700000.0,2000,1400,350.0,266000.0,0.38,0.0,0.0,False,0.0,
2021-09-19,2021,Q3,Fall/Winter,37,Outdoor Equipment,Climbing,240000.0,2000,1400,120.0,105600.0,0.44,0.0,0.0,False,0.0,
